% Model:              
% Version:            COMSOL 4.4.0.248
% Date:               Dec 8 2014, 21:41
% Dimension:          2
% Nodes:              6582
% Expressions:        3
% Description:        Velocity field, x component, Velocity field, y component, Vorticity field, z component
% Length unit:        m
% x                       y                        u (m/s)                  v (m/s)                  spf.vorticityz (1/s)
-0.25910638201150465      -0.8523423828303721      -1.7046847657040982      1.1240424211814764E-11   -1.9999999996704951
-0.21972845355258191      -0.8531999094315655      -1.7063998189123688      1.2303574971395331E-11   -1.9999999996203128
-0.002943005745486764     -0.9750258495588173      -1.9500516991337244      6.20835245848472E-13     -1.9999999993624864
-0.06817054893323252      -0.9573728596755652      -1.9147457193737176      1.5310533053162958E-12   -1.9999999994308617
-0.07788128241208286      -0.9358112633048905      -1.8716225266430682      3.3624670976503687E-12   -1.9999999994473978
0.25163992573512095       1                        1.9999999999999998       1.262436669712181E-27    -1.9999999983138783
-0.04178671894952298      -0.957440628293197       -1.9148812566108895      1.633420658011378E-12    -1.9999999994005806
-0.013619707715706744     -0.9588171055844925      -1.917634211194836       1.6381288104381583E-12   -1.9999999993803406
-0.17026137294442148      -0.9077326756914382      -1.8154653514187533      5.548491065189969E-12    -1.999999999595428
-0.18148228742154693      -0.8852759353505149      -1.7705518707444081      8.358212903434562E-12    -1.9999999995976183
-0.14333415287917164      -0.9071064792946663      -1.814212958628839       6.002577951577314E-12    -1.9999999995307476
-0.11555874988261498      -0.906340733609985       -1.8126814672634848      6.495868001158894E-12    -1.999999999519525
-0.08965586447142398      -0.9092867459489988      -1.8185734919437009      6.468519123004701E-12    -1.999999999492552
-0.4721317946969659       -0.4222197602269598      -0.844439520512381       7.5576006854657E-11      -1.9999999998136755
-0.26713990394872383      -0.8118436192656494      -1.6236872385854095      1.7683452335521068E-11   -1.9999999996863673
-0.2816578132248709       -0.7753284361511861      -1.5506568723637277      2.399395442929662E-11    -1.999999999687076
-0.29942279115853354      -0.7430642682308115      -1.486128536527278       2.953641276871208E-11    -1.9999999996894875
-0.3039079294989754       -0.6980342125068697      -1.3960684250882154      3.9339788330627765E-11   -1.9999999996843785
-0.3205613994310468       -0.6607530795558422      -1.3215061591889703      4.660507987570668E-11    -1.9999999997104199
-0.37207147322840195      -0.6288536828665714      -1.2577073658030014      4.794437267717304E-11    -1.9999999997428297
-0.3988321968883327       -0.5768946751963983      -1.1537893504621284      5.606804974591762E-11    -1.999999999805071
-0.41988181374650585      -0.5220087900728466      -1.0440175802138172      6.495259878563211E-11    -1.999999999805071
-0.4433027311493179       -0.47393726823189486     -0.9478745365282085      7.099795017379481E-11    -1.999999999796399
-0.6811812284632855       0.346198396360442        0.6923967927451166       5.283804896598199E-11    -1.9999999998969462
-0.6613565708819251       0.28102984997551517      0.5620596999731918       6.195924568037002E-11    -1.9999999998969462
-0.6496024397212438       0.20801121566894962      0.41602243135511996      6.975829955511659E-11    -1.999999999911421
-0.6162518549643491       0.14640694521368894      0.2928138904404527       8.040443618043195E-11    -1.9999999998913627
-0.5581166635279737       -0.08337146898251879     -0.16674293798122658     9.597096816072154E-11    -1.9999999998787492
-0.5518371590393765       -0.030738678546665326    -0.06147735710239095     9.924400577420107E-11    -1.99999999989279
-0.5730059231121609       -0.0014521162834314355   -0.002904232571451438    9.42548067823558E-11     -1.9999999998886142
-0.5791085316659244       0.038319803683451455     0.07663960736777069      9.256337889715213E-11    -1.999999999881629
-0.5964479428398194       0.08959446959531227      0.17918893919776488      8.73025715042621E-11     -1.999999999881629
-0.08583760819345132      0.9941693256111339       1.9883386512262693       3.616501603021781E-14    -1.99999999931863
-0.05987779789125369      0.9941633761503434       1.9883267523049963       3.8015918700975005E-14   -1.9999999992664235
-0.6879293230686058       0.6409972212393502       1.2819944425035605       2.106621231780561E-11    -1.9999999998982176
-0.690788330665367        0.520505005800184        1.0410100116275791       3.360465212916779E-11    -1.999999999889969
-0.6857111460901291       0.5815523701593339       1.1631047403455765       2.742235060802696E-11    -1.999999999889969
-0.6490214939921528       0.44628441311747274      0.8925688262661955       4.676195688561411E-11    -1.999999999896302
-0.655763270609294        0.49576766697016905      0.9915353339714861       4.009669265970725E-11    -1.9999999998933273
-0.4039719904674665       0.8768327384326312       1.7536654768947881       6.33184951707353E-12     -1.9999999997628697
-0.5869437347996534       0.7501858393680495       1.5003716787647552       1.4742541462297498E-11   -1.9999999998744593
-0.6472212378388126       0.6688831941147129       1.337766388257323        2.0605771926333326E-11   -1.9999999998853046
-0.6162915131849805       0.7103051667647973       1.420610333558309        1.774118016113391E-11    -1.999999999880793
-0.4319755323500389       0.8519712503493819       1.7039425007305646       8.409611321002599E-12    -1.9999999997875224
-0.4556376216150945       0.8399822180777529       1.6799644361869441       9.16781772578657E-12     -1.9999999997809592
-0.4732555458202177       0.813936615735396        1.6278732315046034       1.1648012544971805E-11   -1.99999999983121
-0.49840576486587995      0.7818655190082479       1.5637310380519878       1.467402301135959E-11    -1.9999999998237616
-0.5356936772004502       0.7458152371754991       1.491630474386111        1.7558507693559113E-11   -1.9999999998492877
-0.35910790596311104      0.8831794764694413       1.76635895297151         6.450963129416911E-12    -1.99999999972542
-0.3775894909283024       0.8584840749300888       1.7169681498967984       8.917604031640038E-12    -1.999999999742062
-0.28040638678917895      0.9342390284243114       1.8684780568729382       2.565803743686441E-12    -1.9999999996177034
-0.25728094041822347      0.9350615069475237       1.8701230139208873       2.6534815072536225E-12   -1.9999999996177034
-0.2929932714695416       0.9090565818917137       1.8181131638153294       4.69773750305936E-12     -1.9999999996341349
-0.33222492270368487      0.8786138621118507       1.7572277242605778       7.419526087128989E-12    -1.9999999997023274
-0.30711427694680804      0.8829151503477497       1.7658303007341747       7.43078992124631E-12     -1.9999999996524573
-0.11179741849564917      0.9871935343630349       1.9743870687341807       1.5861766051996821E-13   -1.9999999993724065
-0.08583760819345132      0.9871725163444947       1.9743450326977574       1.6654458551154143E-13   -1.9999999993253312
0.5051519658218994        -1                       -2                       -8.310058785306985E-28   -1.999999997663713
-0.17330896118953357      0.9754558423041564       1.9509116846212038       4.733891078448952E-13    -1.999999999508207
-0.21089758273276715      0.9562972848641743       1.9125945697486304       1.3712838407090225E-12   -1.9999999995347977
-0.1890517249661205       0.9568099508691761       1.9136199017597937       1.3972083829443881E-12   -1.9999999995347977
-0.2296569540289335       0.934347454437518        1.8686949089034797       2.9240024089562196E-12   -1.9999999995419362
-0.15385181292938996      0.9754508978449352       1.9509017957035306       4.998943302824743E-13    -1.9999999994318933
-0.1270321875807898       0.9744729156825243       1.948945831380405        5.847053336132634E-13    -1.9999999994053037
-0.6342287800686561       0.3930003491742776       0.786000698379831        5.505759542609024E-11    -1.9999999998900821
0.02496108160566156       -0.9733692711411509      -1.9467385423009789      7.565805915494063E-13    -1.999999999286155
0.05009186533003607       -0.97298715513564        -1.9459743102916807      8.119690500765675E-13    -1.9999999992306148
0.07679653912057181       -0.9723104219404056      -1.9446208439033912      9.156414980268628E-13    -1.9999999992142679
0.10392310831964333       -0.9727252095176265      -1.945450419059288       9.385209847206652E-13    -1.9999999991155524
0.13008435950714525       -0.9727840216225516      -1.9455680432708726      9.779932177503621E-13    -1.9999999990468884
0.15762670970773324       -0.9745860948181337      -1.9491721896621852      8.932775624540653E-13    -1.999999998939779
0.18455726313608517       -0.9753685553591717      -1.9507371107453138      8.967098915574362E-13    -1.9999999988977752
0.277599736037319         1                        1.9999999999999998       5.561038465999595E-28    -1.999999998200995
0.27198790987900345       -0.9941912490848581      -1.9883824981776819      6.149396239732821E-14    -1.9999999986305574
0.2201736752250265        -0.9872485871193891      -1.9744971742541095      2.550596306021021E-13    -1.9999999987980865
0.20487522389185553       -0.9745552250637646      -1.9491104501569387      9.516418868716817E-13    -1.9999999988507402
0.30355954633951665       1                        1.9999999999999998       6.996846928330678E-28    -1.9999999980799672
0.24608079255201498       -0.987238857806409       -1.9744777156292035      2.7145033248877553E-13   -1.9999999987181216
0.27198790987900345       -0.9872207479866879      -1.9744414959908867      2.8684718664559773E-13   -1.9999999986288834
-0.5327531663832729       -0.13357167873226145     -0.26714335748891377     9.970490722888762E-11    -1.9999999998569993
-0.5086174451776527       -0.10054538069629028     -0.20109076141370458     1.08267209957997E-10     -1.9999999998970206
-0.5316637369636148       -0.19132886212034642     -0.38265772427262124     9.519178273551533E-11    -1.999999999886008
-0.4967868085947913       -0.253375927131356       -0.5067518543056645      9.700300094900487E-11    -1.9999999998681999
-0.46821773624042534      -0.3097017780290966      -0.6194035561109608      9.595637590780219E-11    -1.999999999822875
-0.43582052233549223      -0.3639438460612763      -0.7278876921852429      9.431712021752652E-11    -1.999999999822875
-0.18674396128808182      -0.8585231429681718      -1.717046285989175       1.24356542980718E-11     -1.9999999995934632
-0.23087729294455286      -0.8185773420654202      -1.6371546841896039      1.7992369530951675E-11   -1.9999999996049413
-0.191056654879567        -0.8267558589075507      -1.6535117178789462      1.817587590179347E-11    -1.999999999600306
0.013793326489814857      -0.9591501097682229      -1.9183002195642573      1.7026226762286982E-12   -1.9999999992859572
-0.05442673735266368      -0.9357289672498385      -1.8714579345355076      3.5662271685849133E-12   -1.9999999994005806
-0.06527640338258826      -0.9102134179438959      -1.8204268359365023      6.728359514634121E-12    -1.9999999994134197
